no,comment_id,category,text,rater2_label,catatan
263,UgzYdqJa361bGt6QLdF4AaABAg,institusional,Alasan knp media massa gagal memberitakan kejadian faktual sebelum adanya penutupan fakta oleh oknum.,negatif,
264,UgwPg-whVIIPIWq7J8x4AaABAg,institusional,"Para koruptor semakin meraja Lela di negri ini
Ada apa??...
Kpk berhasil mengungkap..semoga setelah dipenjara tdk mendapat potongan masa tahanan...
Alias keluar sebelum saatnya",negatif,
265,Ugw-zLC8OL0NP6oO08R4AaABAg,institusional,itu baru mantap,positif,
266,UgwAdWJgbst-Mqa2IZR4AaABAg,institusional,Para tersangka suruh menghadap kamera dong ...!!!,netral,
267,UgwYyUSC6R1LSPcZYxF4AaABAg,institusional,Kalau memang kinerjanya baik kenapa dia korupsi,negatif,
268,Ugx_e65RqukhqAftf3V4AaABAg,institusional,Penegak hukum negeri konoha sungguh luar biasa memalukan,negatif,
269,UgwH27Q5Gpjk3XJu8Ux4AaABAg,institusional,"Sistem yg amburadul. Dari oknum KPK, Kepolisian dan Mahkamah Agung sdh terkena penyakit korupsi, bukan politisi dan kepala Daerah saja.",negatif,
270,UgzCHfwDZXP5cvmPMvp4AaABAg,institusional,"Klu razman gak ada mslh ya udah lngsng aja dieksekusi, penjarakan",negatif,
271,UgxEfvUe-djyTQ4Y7UR4AaABAg,institusional,"Menurut hemat saya yg sedikit punya pengetahuan hukum, kenapa putusan hukum dikeluarkan, jika tdk ada pengaruhnya atau gunanya. Jika begitu siapa lagi atau alat pemerintah yg mana yg bisa melindungi rakyat. Tks.",netral,
272,UgxcxnmQ013pGvBj0YF4AaABAg,institusional,Bapak saya mau tanya saya kalah sampai kasasi saya dipecat dengan tidak hormat pada tgl 31juni 2008 sedang kan tgl ini tidak ada didunia ini mohon saran petunjuk,netral,
273,Ugz2yGjdKDkRntd0v_B4AaABAg,institusional,Kes itu apa ya😅,netral,
274,UgyASP87_wcOr2-K6OR4AaABAg,tutorial_website,"Saya sudah mengikuti tutorial, namun tidak bisa mba, jawaban nya ""proses ditolak, Nonaktif TK Tidak dapat dilakukan 100%""

Kenapa itu mba?",negatif,
275,UgzlxGhzlaGkRmPpG_94AaABAg,institusional,"Semoga Para Hakim bisa membantu kami para ibu/istri yg dihianati Suami yang tergoda wanita jahat sehingga kawin lagi walau akhirnya yg jadi korban adalah anak anak kita😭😭😭👍👍👍

Kepada Yth: Pak (Nof) yg bekerja di salah satu kantor otoritas Keuangan di Jak Sel, kami mohon informasinya tentang Bu NS dan juga Suami saya YW yg pernah bekerja bersama di salah satu Perumahan di Sawangan Vi.....

Apakah bu Ns ini saudara dari Aulia Kesuma yg sudah divonis mati karena fisik dan suara mereka mirip sekali Pak???
Pak (Nof) juga di tanggal pembunuhan Pak Eddy Chandra dan Adi Pradana 25 Agustus 2019 jg pasang status sedih sekali spt habis menangis&Bapak menulis:
"" Buka Lembaran  baru, Lupakan Masa Lalu"".....
Apakah kbetulan atau memang adanya persaudaraan ya Pak🙏?

Apakah Pak Nof dan bu NS sdh bercerai akhir thn 2019 atau awal 2020, karena keakraban bu NS dgn Suami saya YW Pak🙏?????

Tolong bantu kami Pak Nof, agar bisa menyadarkan Suami saya/Bapaknya anak anak, agar pulang kembali pada kami🙏🙏🙏

Kami.sudah menasehatinya berulangkali agar berhati hati  tapi kami cemas dan khawatir ada suatu "" rahasia"" Suami saya yg ditutupi...

ALLAH MAHA MELIHAT DAN MENGETAHUI🙏🙏🙏

SEMOGA ALLAH MELINDUNGI KITA DARI KEJAHATAN🙏🙏🙏

TERIMAKASIH  I NEWS🙏🙏🙏",negatif,
276,UgwZRqpaFPE8ImbF79N4AaABAg,tutorial_website,"ohh jadi bisa melalui ecourt ya, sekarang MA keren 🤩",positif,
277,UgzyVve1yTyEzLaUMRZ4AaABAg,tutorial_website,Sukses dan jaya slalu pengadilan agama padang. (Dr. Fak.Syariah IAIN Batusangkar),positif,
278,UgyGUEAJrrYZcTMRSi14AaABAg,institusional,Lah...gimana ini hukum di Indonesia mengorbankan rakyat kecil. Sulit memang melawan baju coklat. Kasihan terpidana korban ketidak Adilan,negatif,
279,UgxS5slLBCukeX_YG8B4AaABAg,institusional,"teryata tidak serumit yang dibayangkan,,, 😁terimaksih tutorialnya kak, ini mudah dipahami",positif,
280,UgwZaf4eI_Xhz1HVRjd4AaABAg,institusional,Terima kasih Prof.,positif,
281,UgxAhJZnhndI5v2vHYF4AaABAg,institusional,Yang kaya punya hukum yang miskin hukumnya apaan.,negatif,
282,Ugyzla_UijTruejx1_14AaABAg,institusional,"Bismillah...Sabar..
Semoga beres..
Terima kasih,  salam damai di bumi dan di langit.  🙏",positif,
283,Ugxg22SGNT4sl9f8QCJ4AaABAg,institusional,Oknum hakim tertangkap suap pantesnya hukum mati saja supaya adil,negatif,
284,UgyllaLr1lkuSR4NDqB4AaABAg,institusional,Prapid tifa di tolak modarrrr,negatif,
285,UgyoV0QbIaFeK5aw0Op4AaABAg,institusional,Mafia pemburu rupiah,negatif,
286,UgxR7NIkYRR9dPD6w9B4AaABAg,institusional,"Hukum murah di indonesia, makanyapara pejabat berlomba lomba korupsi",negatif,
287,Ugz16cAb-qQ8M1k-FA94AaABAg,tutorial_website,Keren Abis,positif,
288,UgzhUVNL5nUaVMhW8rF4AaABAg,institusional,"Benar2 mengkhianati rakyat, klu ga tobat, waduh seremmmm",negatif,
289,UgziivZ0dB6EhGgYlq14AaABAg,institusional,Mereka cendikiawan negarawan sejati yang netral berbicara sesuai UU sehat selalu bapak2,positif,
290,UgxT9cVgWECLJyze_0R4AaABAg,institusional,Seperti harta mau dibawa keluang kubur padahal seusia dia udah deket dengan lubang kubur,negatif,
291,Ugwqb9gj4Zdwek2KX0p4AaABAg,institusional,"Mantap memang penjelasan Pak David Pajung ini,,, jelas dan berbobot karena paham akan aturan",positif,
292,Ugwzg0fJTD64zR5YAmd4AaABAg,institusional,paling belum 10 tahun sudah bebas...belum lg dikurang remisi2... koruptor subur di negri ini ..keluar penjara harta masih melimpah ruah,negatif,
293,UgybNdzNTx9jMpot5ot4AaABAg,tutorial_website,Vidio yang sangat bagus memberikan impormasi tentang pengadilan dan gugatan,positif,
294,UgypMpFirE1EVCX3zi14AaABAg,institusional,MA ngaco tak takut karma ./...ingatnya,negatif,
295,UgwNfsxVRc2mfHImKyN4AaABAg,institusional,"Fatwa? Apa maksudnya fatwa? Ini sidang korupsi pengaturan putusam m.a.
Pakai  bahasa indonesia eyd yg jelas tribun.",negatif,
296,UgxZ3c3E6_-IVSIPbUl4AaABAg,institusional,Utk pencarian kasus in absentia gimana ?,netral,
297,UgzdTADIbmfyEMVkzNp4AaABAg,institusional,"Ketika suatu negara kepala pemerintahannya TIDAK MEMILIKI KETEGASAN DAN WIBAWA DALAM MENEGAKKAN HUKUM DAN KEADILAN, MAKA KORUPSI, PENYALAHGUNAAN WEWENANG DAN PELANGGARAN HUKUM AKAN MERAJALELA!
Jangan terlalu fokus pada pembangunan fisik, tapi juga bangun moral bangsa!

Ingat....!
BANGUNLAH JIWANYA
BARU KEMUDIAN
BANGUN BADANNYA.",negatif,
298,UgzwSl0l5p40qJnMGSZ4AaABAg,tutorial_website,Mantap 👏👏,positif,
299,Ugx73r1L-36SI9XsBYV4AaABAg,tutorial_website,Mantap...,positif,
300,UgyMhxbRPbXMQGkwM6l4AaABAg,institusional,"BPN kab bogor itu diduga banyak oknum mafianya pimpinannya dilaporkan ada rekayasa anak buahnya kelakuan rekayasa malah bikin surat rekayasa bgt, malah kami dilempar ke desa, kami tegur desa azis kata azis bahwa dwi santy sertipikat nya tdk ada leter C hanya DHKPN tapi azis bikin surat sesat juga gimana aparat hukum , satgas mafia tanah bongkaaar dzalimnya keterlaluan bgt astaghfirullah",negatif,
